label,Molecular Weight,Isoelectric point,Charge density,Charge,Instability index,Aromaticity,Aliphatic index,Boman index,Hydrophobic ratio,freq_A,freq_C,freq_D,freq_E,freq_F,freq_G,freq_H,freq_I,freq_N,freq_K,freq_L,freq_M,freq_P,freq_Q,freq_R,freq_S,freq_T,freq_V,freq_W,freq_Y
1,2068.38,3.3218,-0.00148,-3.069,59.0421,0.0526,123.1579,0.4568,0.5263,0.0526,0.0526,0.1579,0.0526,0.0526,0.0,0.0,0.1579,0.0,0.0,0.1053,0.0526,0.0526,0.0,0.0,0.1579,0.0526,0.0526,0.0,0.0
0,9350.37,6.3745,-7e-05,-0.698,44.8684,0.0976,71.3415,2.2371,0.3171,0.0488,0.0,0.061,0.0854,0.0732,0.061,0.0366,0.0366,0.0854,0.0854,0.0976,0.0122,0.0488,0.0488,0.0366,0.0732,0.0366,0.0488,0.0,0.0244
0,4207.98,10.1074,0.00092,3.862,28.4861,0.1111,56.6667,1.7614,0.3333,0.0,0.0556,0.0556,0.0278,0.0556,0.0833,0.0,0.0556,0.0278,0.0833,0.0278,0.0556,0.1389,0.0556,0.0833,0.0,0.0556,0.0833,0.0278,0.0278
1,3150.89,12.2554,0.00315,9.927,41.8348,0.3043,55.2174,1.6448,0.3043,0.0435,0.0435,0.0,0.0,0.087,0.0435,0.0,0.0435,0.0,0.3043,0.087,0.0,0.0,0.0435,0.087,0.0,0.0,0.0,0.2174,0.0
0,3007.67,13.957,0.00276,8.292,46.7333,0.0417,113.75,3.2038,0.4167,0.0417,0.0,0.0,0.0,0.0417,0.0,0.125,0.125,0.0,0.0417,0.125,0.0417,0.0417,0.0,0.25,0.0417,0.0833,0.0417,0.0,0.0
1,2417.82,10.0254,0.00049,1.195,14.6333,0.0833,117.9167,-0.7554,0.5833,0.2083,0.0,0.0,0.0417,0.0833,0.125,0.0833,0.0417,0.0,0.0417,0.0833,0.0,0.0417,0.0417,0.0,0.0417,0.0,0.1667,0.0,0.0
0,1442.74,12.3999,0.00208,2.997,61.8333,0.0,121.6667,3.2942,0.5,0.0833,0.0,0.0,0.0833,0.0,0.0,0.0,0.0833,0.0833,0.0,0.0833,0.0833,0.0,0.0,0.25,0.0833,0.0,0.1667,0.0,0.0
1,1292.32,6.8125,-0.0,-0.002,-25.7167,0.0833,16.6667,3.0008,0.1667,0.1667,0.0,0.0833,0.0833,0.0,0.0833,0.0,0.0,0.1667,0.0833,0.0,0.0,0.0,0.0,0.0,0.0833,0.1667,0.0,0.0833,0.0
1,3358.14,12.5884,0.00357,11.994,111.925,0.2083,105.4167,3.9988,0.3333,0.0,0.0,0.0,0.0,0.0417,0.0,0.0,0.0,0.0,0.125,0.2083,0.0,0.0417,0.0,0.3333,0.0,0.0,0.0833,0.0833,0.0833
1,1707.9,8.7598,0.00054,0.928,31.1733,0.2667,0.0,0.47,0.2667,0.0,0.0667,0.0,0.0,0.1333,0.2,0.0,0.0,0.0667,0.0,0.0,0.0667,0.0,0.0667,0.0,0.1333,0.1333,0.0,0.1333,0.0
0,2113.68,10.7109,0.00139,2.928,41.1,0.15,137.0,-1.835,0.8,0.25,0.05,0.0,0.0,0.15,0.05,0.0,0.0,0.0,0.1,0.25,0.05,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.0
0,2311.68,12.2783,0.0022,5.095,85.0278,0.0556,86.6667,4.7628,0.2778,0.0,0.0,0.0,0.0556,0.0,0.0556,0.0556,0.1667,0.1667,0.0,0.0556,0.0556,0.0,0.0,0.2778,0.0,0.0556,0.0,0.0,0.0556
1,1419.66,12.3999,0.00211,2.997,89.3273,0.1818,0.0,4.3509,0.2727,0.0,0.0,0.0,0.0909,0.1818,0.0909,0.0,0.0,0.0,0.0,0.0,0.0909,0.1818,0.0909,0.2727,0.0,0.0,0.0,0.0,0.0
0,1523.79,7.6719,6e-05,0.094,85.1,0.0714,160.7143,-0.5407,0.5714,0.2143,0.0,0.0714,0.0,0.0,0.0,0.0714,0.1429,0.0,0.0,0.2143,0.0,0.0714,0.0714,0.0,0.0714,0.0,0.0,0.0,0.0714
1,1593.92,13.1406,0.00313,4.995,-37.1083,0.3333,24.1667,1.0325,0.1667,0.0,0.0,0.0,0.0,0.0833,0.0833,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.1667,0.0833,0.25,0.0
0,1525.86,9.6748,0.00126,1.927,34.7429,0.0714,152.8571,-0.5721,0.5,0.0,0.0714,0.0,0.0,0.0,0.0,0.0,0.0714,0.0,0.0714,0.2143,0.0,0.0,0.0,0.0,0.2143,0.1429,0.1429,0.0,0.0714
1,1692.11,12.8438,0.00118,1.996,26.4625,0.1875,152.5,-2.1331,0.6875,0.125,0.0,0.0,0.0,0.1875,0.125,0.0,0.0,0.0,0.0625,0.3125,0.0,0.0625,0.0,0.0,0.0625,0.0,0.0625,0.0,0.0
1,4976.72,9.8398,0.00153,7.59,34.3174,0.0652,40.4348,2.485,0.3043,0.0652,0.1304,0.0217,0.0217,0.0217,0.087,0.0,0.0652,0.0652,0.1087,0.0217,0.0,0.0435,0.0,0.087,0.1304,0.087,0.0,0.0,0.0435
0,2539.21,8.1035,0.00038,0.961,47.2417,0.0417,142.5,-1.3104,0.7083,0.1667,0.0833,0.0,0.0417,0.0417,0.0833,0.0417,0.0,0.0,0.0,0.2917,0.0833,0.0833,0.0,0.0417,0.0,0.0,0.0417,0.0,0.0
1,5164.06,10.7927,0.00097,4.995,21.425,0.2273,93.1818,0.1398,0.4318,0.1136,0.0,0.0227,0.0227,0.0682,0.1136,0.0,0.0682,0.0227,0.0909,0.0909,0.0227,0.0,0.0227,0.0455,0.0455,0.0227,0.0682,0.1136,0.0455
1,10745.22,10.2743,0.00066,7.1,5.3959,0.1134,61.2371,1.4715,0.268,0.0412,0.0,0.0412,0.0619,0.0412,0.1237,0.0103,0.0515,0.0412,0.1546,0.0412,0.0206,0.0309,0.0103,0.0103,0.0619,0.1134,0.0722,0.0412,0.0309
0,2883.47,13.5508,0.00069,1.996,35.4161,0.0323,122.5806,-1.4255,0.4516,0.0968,0.0,0.0,0.0,0.0,0.2903,0.0,0.0,0.0,0.0,0.1935,0.0323,0.129,0.0,0.0323,0.0,0.0645,0.129,0.0323,0.0
1,9983.39,9.2227,0.00068,6.784,18.6943,0.1744,65.9302,1.4555,0.3837,0.1163,0.0698,0.0349,0.0116,0.0349,0.0581,0.0233,0.0465,0.0465,0.0349,0.0581,0.0116,0.0349,0.0349,0.0814,0.0465,0.0698,0.0465,0.0465,0.093
1,1524.91,13.7969,0.00269,4.095,45.2667,0.0,105.8333,3.0217,0.5,0.0833,0.0,0.0,0.0,0.0,0.0,0.0833,0.1667,0.0,0.0,0.0833,0.1667,0.0,0.0833,0.25,0.0,0.0833,0.0,0.0,0.0
0,2138.5,13.5508,0.00093,1.996,55.5,0.0,80.4545,0.3,0.4545,0.2727,0.0,0.0,0.0,0.0,0.0,0.0,0.0455,0.0,0.0,0.0909,0.0455,0.1818,0.0,0.0455,0.0909,0.2273,0.0,0.0,0.0
1,3012.63,10.5518,0.00099,2.997,34.1963,0.1111,116.2963,-0.04,0.5556,0.2963,0.0,0.0,0.0741,0.0,0.037,0.0,0.1481,0.0,0.1111,0.0741,0.037,0.037,0.037,0.037,0.0,0.0,0.0,0.0741,0.037
1,1939.37,13.8047,0.00361,6.995,33.4,0.3571,42.1429,2.805,0.4286,0.1429,0.0,0.0,0.0,0.2143,0.0,0.0,0.0,0.0,0.2143,0.0714,0.0,0.0,0.0,0.2143,0.0,0.0,0.0,0.1429,0.0
0,2585.21,10.709,0.00081,2.095,27.225,0.0,174.5833,-0.7071,0.5417,0.0417,0.0,0.0417,0.0,0.0,0.0417,0.0417,0.0,0.0417,0.0833,0.375,0.0417,0.0833,0.0,0.0,0.0833,0.0417,0.0833,0.0,0.0
1,2252.59,12.2891,0.0031,6.994,18.7389,0.1111,37.7778,4.94,0.1111,0.0,0.0,0.0,0.0,0.0,0.0556,0.0,0.0,0.0,0.0556,0.0556,0.0,0.0556,0.0556,0.2778,0.0,0.2778,0.0556,0.0,0.1111
0,5297.22,8.7021,0.00092,4.889,33.6,0.0625,54.7917,1.6869,0.3958,0.0625,0.125,0.0625,0.0417,0.0417,0.1042,0.0625,0.0417,0.0417,0.1667,0.0208,0.0208,0.0208,0.0208,0.0208,0.0208,0.0208,0.0833,0.0,0.0208
0,2475.01,6.2812,-3e-05,-0.069,14.7304,0.0435,131.3043,-0.5487,0.5652,0.087,0.0435,0.0,0.087,0.0,0.087,0.0,0.0435,0.0,0.0,0.1739,0.087,0.0435,0.0,0.0435,0.087,0.0435,0.1304,0.0435,0.0
0,4921.73,9.5815,0.0002,1.004,65.675,0.025,124.25,2.6965,0.35,0.0,0.0,0.05,0.15,0.0,0.0,0.0,0.125,0.05,0.125,0.175,0.025,0.0,0.1,0.075,0.05,0.025,0.025,0.025,0.0
0,2355.57,7.6875,4e-05,0.099,44.47,0.05,53.5,3.7775,0.2,0.0,0.0,0.1,0.15,0.05,0.05,0.05,0.05,0.1,0.15,0.05,0.0,0.05,0.0,0.05,0.05,0.05,0.05,0.0,0.0
1,1671.08,12.4229,0.00355,5.928,21.2667,0.0,110.6667,2.4787,0.4,0.0667,0.0667,0.0,0.0,0.0,0.1333,0.0,0.0667,0.0,0.1333,0.2,0.0,0.0,0.0,0.2,0.0667,0.0667,0.0,0.0,0.0
1,4415.21,11.0083,0.00136,6.0,35.359,0.0769,92.5641,1.9969,0.3846,0.0769,0.0,0.0513,0.0769,0.0769,0.1026,0.0,0.0769,0.0,0.1795,0.1026,0.0,0.0256,0.0513,0.0769,0.0256,0.0256,0.0513,0.0,0.0
1,1443.83,11.1997,0.00346,4.994,32.3308,0.0769,112.3077,0.3269,0.4615,0.1538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3077,0.0769,0.0,0.0769,0.0,0.0,0.0,0.0769,0.2308,0.0,0.0769
1,4710.29,6.668,-7e-05,-0.309,87.6024,0.122,38.0488,1.8993,0.2683,0.0,0.1463,0.0488,0.0488,0.0244,0.0732,0.0244,0.0488,0.0,0.0244,0.0488,0.0,0.0976,0.0976,0.0488,0.122,0.0488,0.0,0.0488,0.0488
0,7136.47,7.5439,0.00011,0.759,43.2608,0.1061,99.0909,-0.1123,0.5303,0.0909,0.0758,0.0303,0.0303,0.0909,0.0455,0.0152,0.0303,0.0,0.0606,0.1667,0.0303,0.0455,0.0455,0.0,0.1061,0.0758,0.0455,0.0,0.0152
0,1188.3,6.5,-0.0,-0.004,36.5,0.0,120.0,0.1631,0.3077,0.0,0.0,0.0769,0.0,0.0,0.3077,0.0,0.0,0.0769,0.0,0.3077,0.0,0.0,0.0,0.0,0.2308,0.0,0.0,0.0,0.0
0,3797.52,8.082,0.00023,0.861,13.4647,0.2059,117.3529,-0.8129,0.6176,0.0588,0.0588,0.0,0.0294,0.1471,0.0588,0.0,0.0588,0.0294,0.0,0.1176,0.0294,0.0,0.0,0.0294,0.1176,0.0588,0.1471,0.0,0.0588
1,1900.25,5.9062,-4e-05,-0.072,0.0111,0.1667,140.5556,-1.4372,0.6111,0.0556,0.0556,0.0556,0.0,0.1111,0.1667,0.0,0.0,0.0,0.0,0.2222,0.0,0.0,0.0556,0.0,0.0556,0.0,0.1667,0.0,0.0556
0,1893.11,4.1504,-0.00053,-1.001,3.2056,0.0556,102.7778,0.4933,0.4444,0.1111,0.0,0.0,0.1111,0.0556,0.0556,0.0,0.0556,0.0,0.0,0.0556,0.0,0.0,0.1111,0.0,0.0556,0.2222,0.1667,0.0,0.0
0,7007.24,12.36,0.00185,12.997,93.8517,0.0333,89.3333,3.2575,0.3167,0.05,0.0,0.0667,0.0,0.0,0.0333,0.0,0.0667,0.0333,0.0833,0.1,0.0333,0.0833,0.0333,0.1833,0.1167,0.0167,0.0667,0.0333,0.0
0,3815.55,12.4146,0.00131,4.995,60.1176,0.0588,106.1765,1.1615,0.4412,0.0588,0.0,0.0,0.0,0.0294,0.0588,0.0,0.0294,0.0294,0.0294,0.2059,0.0882,0.0,0.0882,0.0882,0.1471,0.0882,0.0294,0.0,0.0294
0,2785.37,10.2412,0.00142,3.958,32.0708,0.1667,85.4167,0.2112,0.4583,0.0417,0.0833,0.0,0.0,0.0833,0.0833,0.0417,0.0833,0.0,0.0833,0.125,0.0417,0.0417,0.0417,0.0417,0.125,0.0,0.0,0.0417,0.0417
1,4392.43,11.7698,0.00293,12.891,51.1,0.0,65.6757,3.2268,0.3243,0.0,0.0811,0.027,0.0,0.0,0.0541,0.027,0.0541,0.027,0.2162,0.0541,0.0541,0.0541,0.0811,0.1351,0.027,0.027,0.0811,0.0,0.0
1,2243.92,11.3994,0.00312,6.994,6.395,0.1,161.0,-0.676,0.55,0.1,0.0,0.0,0.0,0.05,0.1,0.0,0.25,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05
0,1290.4,12.25,0.00077,0.996,6.0933,0.0,58.6667,0.176,0.2667,0.1333,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.2,0.0,0.0667,0.0,0.2,0.0,0.0,0.0,0.0,0.0667,0.0,0.0
1,9170.95,8.9067,0.00032,2.901,20.5595,0.0476,107.8571,0.8918,0.4286,0.0238,0.0357,0.0714,0.0714,0.0476,0.131,0.0119,0.119,0.0,0.131,0.1071,0.0357,0.0476,0.0119,0.0357,0.0476,0.0119,0.0595,0.0,0.0
1,1973.47,10.2378,0.00243,4.792,25.9562,0.125,55.0,2.0275,0.5,0.0625,0.1875,0.0,0.0,0.0625,0.0,0.0,0.0625,0.0625,0.125,0.0625,0.0625,0.0625,0.0625,0.125,0.0,0.0,0.0,0.0,0.0625
0,3399.99,4.8809,-0.00041,-1.402,20.0812,0.0,63.75,1.4319,0.4062,0.0312,0.1875,0.0312,0.1875,0.0,0.0938,0.0,0.0625,0.0,0.1562,0.0,0.0,0.0625,0.0,0.0,0.0625,0.0,0.125,0.0,0.0
1,8008.3,6.3828,-2e-05,-0.196,35.3694,0.0694,86.5278,1.3799,0.4167,0.0278,0.0417,0.0417,0.1111,0.0694,0.0833,0.0,0.0417,0.0417,0.1111,0.1111,0.0417,0.0,0.0139,0.0278,0.0694,0.0833,0.0833,0.0,0.0
0,1334.53,8.0869,0.00064,0.86,-11.2667,0.25,32.5,0.1842,0.4167,0.0833,0.1667,0.0833,0.0,0.0833,0.1667,0.0,0.0,0.0,0.0833,0.0,0.0,0.0,0.0,0.0,0.0833,0.0,0.0833,0.0833,0.0833
1,3042.95,13.3828,0.00437,13.29,-13.2423,0.0,120.3846,1.4962,0.4231,0.1538,0.0,0.0,0.0,0.0,0.0,0.1154,0.0,0.0,0.4615,0.2692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,7968.3,6.3984,-2e-05,-0.195,42.0071,0.0714,97.5714,1.7204,0.4429,0.0571,0.0429,0.0714,0.1143,0.0714,0.0571,0.0,0.0714,0.0286,0.1143,0.1429,0.0286,0.0143,0.0,0.0571,0.0571,0.0429,0.0286,0.0,0.0
0,8848.66,7.9578,0.00039,3.426,61.7734,0.0253,107.2152,1.243,0.5063,0.0253,0.1266,0.0506,0.0506,0.0253,0.0506,0.0127,0.0759,0.0127,0.0633,0.1266,0.038,0.0253,0.0506,0.0759,0.0759,0.0253,0.0886,0.0,0.0
0,1560.77,10.4414,0.00141,2.193,10.25,0.1667,56.6667,2.8333,0.1667,0.0,0.0,0.0833,0.0,0.0,0.0,0.1667,0.0,0.0833,0.0833,0.0833,0.0,0.1667,0.0,0.0833,0.0,0.0,0.0833,0.0833,0.0833
0,5711.26,5.7898,-0.0006,-3.402,68.652,0.04,83.8,2.4032,0.3,0.06,0.0,0.06,0.12,0.02,0.08,0.12,0.06,0.0,0.0,0.08,0.0,0.1,0.08,0.08,0.02,0.02,0.08,0.0,0.02
1,2957.53,9.7661,0.00097,2.861,-16.9429,0.0,125.3571,0.8579,0.4643,0.0714,0.0714,0.0714,0.0,0.0,0.1071,0.0,0.0,0.0714,0.1071,0.25,0.0,0.0,0.0357,0.0357,0.0,0.1071,0.0714,0.0,0.0
1,8270.82,11.3281,0.00135,11.198,33.7629,0.0571,119.7143,2.089,0.4,0.0286,0.0,0.0143,0.0714,0.0429,0.0286,0.0286,0.1571,0.0857,0.1429,0.1,0.0143,0.0143,0.0286,0.0857,0.0714,0.0143,0.0571,0.0,0.0143
1,5635.76,11.9207,0.00197,11.096,42.2809,0.0638,122.3404,2.3923,0.4255,0.0638,0.0,0.0213,0.0426,0.0426,0.0,0.0213,0.1064,0.0213,0.1489,0.1277,0.0,0.0,0.0638,0.1277,0.0638,0.0426,0.0851,0.0,0.0213
0,2334.87,10.4414,0.00085,1.996,9.2381,0.0952,153.3333,-0.551,0.619,0.1429,0.0,0.0,0.0476,0.0476,0.0,0.0,0.0476,0.0,0.0476,0.2381,0.0476,0.0476,0.0,0.0476,0.0952,0.0476,0.0952,0.0,0.0476
0,5770.75,10.6787,0.001,5.792,63.066,0.0755,80.9434,0.9934,0.3774,0.0189,0.0566,0.0,0.0,0.0755,0.0,0.0,0.0943,0.0377,0.0755,0.0943,0.0189,0.0755,0.0566,0.0189,0.2264,0.1321,0.0189,0.0,0.0
1,2625.2,11.2017,0.00228,5.997,65.4,0.15,78.0,2.776,0.3,0.0,0.0,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.25,0.2,0.05,0.0,0.05,0.1,0.05,0.05,0.0,0.05,0.05
1,7587.73,5.1221,-0.00014,-1.058,41.3809,0.0735,96.1765,1.37,0.3971,0.0588,0.0147,0.0147,0.1471,0.0588,0.1029,0.0,0.0735,0.0441,0.0882,0.1471,0.0294,0.0147,0.0147,0.0441,0.0735,0.0441,0.0147,0.0147,0.0
1,4187.81,9.4531,0.00024,1.005,48.8944,0.1111,79.1667,1.6128,0.4167,0.25,0.0,0.0,0.2222,0.0278,0.0,0.0,0.0,0.0278,0.2222,0.1389,0.0,0.0,0.0,0.0,0.0278,0.0,0.0,0.0833,0.0
0,6504.48,10.7217,0.00079,5.127,34.4983,0.1034,79.1379,1.3522,0.4138,0.1207,0.0172,0.0345,0.0172,0.069,0.0345,0.0345,0.0345,0.0172,0.069,0.0862,0.0172,0.0517,0.0862,0.0517,0.069,0.0862,0.069,0.0172,0.0172
1,11075.02,8.9297,0.00036,4.027,17.1095,0.1158,92.3158,1.2645,0.4316,0.0211,0.0421,0.0526,0.0421,0.0737,0.0421,0.0316,0.0842,0.0211,0.0632,0.1158,0.0526,0.0211,0.0105,0.0632,0.0842,0.0947,0.0421,0.0105,0.0316
0,3914.45,12.1001,0.00105,4.097,50.1944,0.0278,70.5556,2.7225,0.3611,0.1111,0.0,0.0556,0.0278,0.0278,0.1111,0.0278,0.0278,0.0,0.0,0.0833,0.0556,0.0278,0.0278,0.1667,0.0833,0.1111,0.0556,0.0,0.0
0,5534.47,11.4888,0.00123,6.794,64.428,0.1,68.6,1.328,0.38,0.14,0.06,0.0,0.02,0.0,0.1,0.0,0.0,0.0,0.02,0.14,0.04,0.08,0.04,0.12,0.12,0.02,0.0,0.08,0.02
0,7119.36,12.1001,0.00069,4.931,48.4908,0.1077,97.5385,0.5955,0.4923,0.1231,0.0154,0.0,0.0308,0.0769,0.0462,0.0,0.0154,0.0154,0.0,0.1231,0.0308,0.0923,0.0308,0.0923,0.0923,0.0769,0.1077,0.0308,0.0
1,10937.61,10.8954,0.00101,11.029,33.139,0.06,89.7,1.8705,0.37,0.08,0.01,0.06,0.02,0.04,0.06,0.01,0.1,0.05,0.11,0.05,0.01,0.04,0.01,0.07,0.09,0.09,0.08,0.0,0.02
1,1359.5,11.4004,0.00147,1.996,38.8615,0.0,67.6923,2.7785,0.3077,0.1538,0.0,0.0769,0.0,0.0,0.0769,0.0,0.0769,0.0,0.0769,0.0,0.0,0.0,0.1538,0.0769,0.1538,0.0769,0.0769,0.0,0.0
0,3022.62,11.1445,0.00066,1.995,27.4704,0.1852,90.3704,-0.7015,0.5185,0.1111,0.0,0.0,0.0,0.0741,0.0741,0.0,0.0,0.0,0.0,0.1481,0.1111,0.037,0.0,0.037,0.1481,0.0741,0.0741,0.0741,0.037
0,5027.75,12.5796,0.00161,8.095,84.9395,0.1163,56.7442,2.9,0.2326,0.0233,0.0,0.0465,0.0,0.0465,0.1163,0.0233,0.0465,0.0,0.0233,0.093,0.0233,0.0698,0.0,0.186,0.093,0.1395,0.0,0.0698,0.0
1,2189.58,12.5771,0.00233,5.094,58.9444,0.0556,59.4444,3.4878,0.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.0556,0.0556,0.0556,0.0,0.0556,0.0,0.3889,0.0556,0.2222,0.0,0.0,0.0556,0.0,0.0556
1,1623.05,13.0781,0.00246,3.995,-13.3067,0.0,182.0,-0.1987,0.5333,0.0667,0.0,0.0,0.0,0.0,0.0667,0.0,0.0667,0.1333,0.2,0.3333,0.0,0.0,0.0,0.0,0.0667,0.0,0.0667,0.0,0.0
0,11338.1,7.1931,4e-05,0.45,48.3889,0.1414,56.0606,1.2404,0.3939,0.0404,0.1111,0.0505,0.0404,0.0505,0.0404,0.0202,0.0404,0.0404,0.0606,0.0404,0.0404,0.0606,0.0202,0.0303,0.0505,0.101,0.0707,0.0,0.0909
0,2428.47,6.345,-0.00058,-1.409,43.795,0.05,19.5,4.4005,0.05,0.0,0.0,0.15,0.05,0.0,0.05,0.3,0.0,0.0,0.0,0.05,0.0,0.1,0.1,0.05,0.1,0.0,0.0,0.0,0.05
1,1933.2,8.7051,0.00048,0.929,38.6632,0.0526,97.3684,0.5574,0.3158,0.0,0.0526,0.0,0.0526,0.0,0.2632,0.0,0.1053,0.1053,0.0,0.1053,0.0,0.0526,0.0,0.0526,0.0,0.1053,0.0526,0.0,0.0526
0,3358.79,12.6431,0.00244,8.196,158.52,0.28,0.0,5.5472,0.28,0.0,0.0,0.0,0.08,0.28,0.12,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.08,0.0,0.0,0.0
1,1993.5,13.2344,0.00351,6.995,-25.12,0.2667,78.0,1.1973,0.3333,0.0,0.0,0.0,0.0,0.1333,0.0,0.0,0.0,0.0667,0.4,0.2,0.0,0.0,0.0,0.0,0.0667,0.0,0.0,0.1333,0.0
1,1373.69,12.8438,0.00145,1.996,19.2692,0.0769,180.0,-1.1838,0.5385,0.0,0.0,0.0,0.0,0.0769,0.1538,0.0,0.1538,0.0769,0.0769,0.3077,0.0,0.0,0.0,0.0,0.1538,0.0,0.0,0.0,0.0
0,6968.52,3.8505,-0.00119,-8.3,48.1523,0.0462,53.8462,2.0143,0.2615,0.0,0.0923,0.0615,0.1231,0.0154,0.1385,0.0154,0.0308,0.0769,0.0462,0.0615,0.0,0.0462,0.0769,0.0,0.0615,0.0615,0.0615,0.0,0.0308
0,2545.6,4.0005,-0.00189,-4.8,24.604,0.0,62.4,2.048,0.32,0.16,0.0,0.08,0.16,0.0,0.12,0.08,0.0,0.0,0.0,0.0,0.0,0.04,0.12,0.0,0.08,0.0,0.16,0.0,0.0
0,3046.6,12.4316,0.00394,11.993,85.876,0.08,42.8,4.852,0.12,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.04,0.0,0.2,0.04,0.0,0.04,0.08,0.24,0.08,0.04,0.04,0.0,0.08
0,5845.89,11.8047,0.00153,8.96,28.1226,0.0566,84.5283,1.6409,0.3774,0.0377,0.0377,0.0,0.0189,0.0566,0.0377,0.0189,0.0566,0.0566,0.0943,0.0943,0.0189,0.0755,0.0189,0.0755,0.1509,0.0755,0.0755,0.0,0.0
0,4163.79,6.6621,-7e-05,-0.31,23.4641,0.2051,62.5641,-0.5021,0.5385,0.0769,0.1538,0.0,0.0256,0.1538,0.1282,0.0256,0.0,0.0513,0.0,0.1026,0.0,0.0,0.0,0.0,0.1026,0.0769,0.0513,0.0256,0.0256
0,1634.07,13.0781,0.00244,3.995,59.6933,0.0,110.6667,0.3693,0.5333,0.1333,0.0,0.0,0.0,0.0,0.0,0.0,0.0667,0.0667,0.2,0.1333,0.1333,0.0,0.0,0.0,0.1333,0.0667,0.0667,0.0,0.0
1,11232.04,10.1727,0.00072,8.068,52.3086,0.1064,80.9574,2.2703,0.3404,0.0638,0.0213,0.0319,0.1064,0.0319,0.0319,0.0213,0.0638,0.0106,0.1277,0.0957,0.0213,0.0319,0.0213,0.0851,0.0532,0.0638,0.0426,0.0319,0.0426
0,5274.98,11.6885,0.00093,4.929,51.5128,0.0851,70.6383,2.1128,0.3404,0.0426,0.0213,0.0,0.0213,0.0638,0.0213,0.0,0.1064,0.0638,0.0213,0.0638,0.0426,0.0213,0.0638,0.0851,0.2128,0.1277,0.0,0.0,0.0213
1,2362.88,13.9551,0.00296,6.996,122.3444,0.1667,130.0,2.7883,0.3333,0.0,0.0,0.0,0.0,0.0,0.1667,0.0,0.1667,0.0,0.0,0.1667,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.1667,0.0
1,3874.4,9.0942,0.00147,5.687,37.7417,0.0833,21.6667,2.0569,0.25,0.0278,0.1667,0.0,0.0,0.0,0.1944,0.0278,0.0278,0.1111,0.0833,0.0,0.0,0.0556,0.0833,0.0556,0.0556,0.0,0.0278,0.0278,0.0556
1,2189.64,9.8711,0.00131,2.861,7.5714,0.0952,74.2857,0.4219,0.4286,0.0,0.0952,0.0476,0.0,0.0952,0.2381,0.0,0.0476,0.0,0.0952,0.1429,0.0476,0.0,0.0,0.0476,0.0952,0.0476,0.0,0.0,0.0
1,1892.14,11.1851,0.00158,2.996,-1.1267,0.1333,19.3333,4.544,0.0667,0.0,0.0,0.1333,0.0,0.0,0.0,0.0,0.0,0.0667,0.0667,0.0,0.0,0.3333,0.0,0.2,0.0,0.0,0.0667,0.0667,0.0667
1,2560.27,10.6924,0.0019,4.86,26.5833,0.0833,134.1667,-1.0133,0.625,0.125,0.0833,0.0,0.0,0.0833,0.0417,0.0,0.0833,0.0,0.1667,0.1667,0.0,0.0833,0.0,0.0,0.0417,0.0417,0.0833,0.0,0.0
1,1922.3,12.4258,0.00317,6.093,-6.0833,0.0556,97.7778,1.815,0.3889,0.1667,0.0,0.0,0.0,0.0,0.2222,0.0556,0.0556,0.0,0.1111,0.1111,0.0,0.0,0.0,0.1667,0.0,0.0,0.0556,0.0,0.0556
1,2551.85,10.4277,0.00117,2.993,41.0833,0.2083,37.0833,0.9779,0.375,0.2083,0.0,0.0,0.0,0.0833,0.1667,0.0,0.0417,0.0833,0.0,0.0,0.0417,0.0833,0.0,0.0833,0.0417,0.0417,0.0,0.0,0.125
0,4213.6,7.0781,1e-05,0.029,34.9286,0.0714,51.1905,0.9543,0.3333,0.119,0.0238,0.0,0.0476,0.0476,0.119,0.0238,0.0238,0.0476,0.0238,0.0238,0.0238,0.0714,0.0714,0.0,0.1667,0.0714,0.0714,0.0,0.0238
1,6937.19,8.9595,0.00054,3.727,14.4605,0.0794,105.0794,0.7922,0.4603,0.0476,0.0635,0.0476,0.0317,0.0476,0.0952,0.0,0.0952,0.0476,0.0952,0.0794,0.0159,0.0159,0.0635,0.0317,0.0317,0.0476,0.1111,0.0,0.0317
1,2070.54,13.7227,0.00338,6.995,112.0333,0.2667,78.0,2.0287,0.2667,0.0667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2667,0.1333,0.0,0.0,0.0,0.1333,0.0667,0.0,0.0667,0.2667,0.0
0,3392.07,13.9141,0.00206,6.996,65.6677,0.0,104.1935,1.9665,0.5161,0.2258,0.0,0.0,0.0,0.0,0.0323,0.0,0.0645,0.0323,0.0323,0.0968,0.0645,0.0323,0.0968,0.1613,0.0323,0.0645,0.0645,0.0,0.0
